block,street_name,Address,Postal,Latitude,Longitude,mrt_count_500m,schools_within_2km,top25_schools_within_2km,nearby_top25_schools,distance_to_cbd
225,JURONG EAST ST 21,225 JURONG EAST STREET 21 SINGAPORE 600225,600225,1.34178121001946,103.737251510685,0,6,0,,14222.634688636288
479,PASIR RIS DR 4,479 PASIR RIS DRIVE 4 SINGAPORE 510479,510479,1.37517714700663,103.959207233132,0,6,0,,15683.687818217535
480,PASIR RIS DR 4,480 PASIR RIS DRIVE 4 SINGAPORE 510480,510480,1.37480098096567,103.959362372842,0,6,0,,15669.917478000403
481,PASIR RIS DR 4,481 PASIR RIS DRIVE 4 SINGAPORE 510481,510481,1.37389876519666,103.958929343522,0,7,0,,15568.586335845976
231,PASIR RIS DR 4,231 PASIR RIS DRIVE 4 SINGAPORE 510231,510231,1.37337990743405,103.961401813164,0,6,0,,15744.057013389664
246,PASIR RIS ST 21,246 PASIR RIS STREET 21 SINGAPORE 510246,510246,1.37110870483675,103.962453963376,0,8,0,,15677.981527192895
251,PASIR RIS ST 21,251 PASIR RIS STREET 21 SINGAPORE 510251,510251,1.3702641842037,103.96240968764,0,9,0,,15616.33749944964
223,PASIR RIS ST 21,223 PASIR RIS STREET 21 SINGAPORE 510223,510223,1.37064325604553,103.961453770838,0,9,0,,15558.571769450355
210,PASIR RIS ST 21,210 PASIR RIS STREET 21 SINGAPORE 510210,510210,1.36703127928147,103.961627543415,0,9,0,,15328.92005929663
533,SERANGOON NTH AVE 4,533 SERANGOON NORTH AVENUE 4 SINGAPORE 550533,550533,1.37453577975309,103.874598251793,0,9,2,"Holy Innocents' Primary School, Rosyth School",10377.065730390317
541,SERANGOON NTH AVE 4,541 SERANGOON NORTH AVENUE 4 SINGAPORE 550541,550541,1.3743011567015,103.872556024989,0,9,2,"Holy Innocents' Primary School, Rosyth School",10297.724769655919
518,SERANGOON NTH AVE 4,518 SERANGOON NORTH AVENUE 4 SINGAPORE 550518,550518,1.37164118155193,103.874103124013,0,9,2,"Holy Innocents' Primary School, Rosyth School",10051.638486347201
524,SERANGOON NTH AVE 4,524 SERANGOON NORTH AVENUE 4 SINGAPORE 550524,550524,1.37269507866103,103.872856788426,0,10,2,"Holy Innocents' Primary School, Rosyth School",10131.710961019879
856B,TAMPINES ST 82,856B TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 522856,522856,1.35311031731217,103.937699927291,0,10,1,St. Hilda's Primary School,12278.23525810277
48,LOR 5 TOA PAYOH,48 LORONG 5 TOA PAYOH EAST PAYOH SPRING SINGAPORE 310048,310048,1.337083957059,103.85354103689,0,11,3,"CHIJ Primary (Toa Payoh), Kuo Chuan Presbyterian Primary School, Pei Chun Public School",5893.254032052881
874,WOODLANDS ST 82,874 WOODLANDS STREET 82 SINGAPORE 730874,730874,1.44293234437699,103.7895456612,0,11,0,,18952.275561071823
661,YISHUN AVE 4,661 YISHUN AVENUE 4 NEE SOON CENTRAL VIEW SINGAPORE 760661,760661,1.42201523201179,103.840714295544,0,10,1,Chongfu School,15379.063621397696
253,ANG MO KIO ST 21,253 ANG MO KIO STREET 21 SINGAPORE 560253,560253,1.3694605445784,103.834659046016,0,8,3,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School",9670.812392486809
250,BISHAN ST 22,250 BISHAN STREET 22 SINGAPORE 570250,570250,1.36161482106062,103.843937147665,0,11,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8656.865125945824
251,BISHAN ST 22,251 BISHAN STREET 22 SINGAPORE 570251,570251,1.36191020704912,103.844170608274,0,11,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8687.0992772136
251,CHOA CHU KANG AVE 2,251 CHOA CHU KANG AVENUE 2 SINGAPORE 680251,680251,1.37829226381639,103.744574238625,1,8,0,,15837.045550814008
529,CHOA CHU KANG ST 51,529 CHOA CHU KANG STREET 51 SINGAPORE 680529,680529,1.39219218072532,103.742143506429,0,8,0,,17089.812553716412
756,CHOA CHU KANG NTH 5,756 CHOA CHU KANG NORTH 5 SINGAPORE 680756,680756,1.39248775672758,103.745678714678,0,9,0,,16836.151482290163
452,HOUGANG AVE 10,452 HOUGANG AVENUE 10 SINGAPORE 530452,530452,1.37878814570674,103.896368955749,0,14,1,Nan Chiau Primary School,11650.008607119627
446,HOUGANG AVE 8,446 HOUGANG AVENUE 8 SINGAPORE 530446,530446,1.37880458762233,103.894283804483,1,15,1,Nan Chiau Primary School,11554.23692753634
221,HOUGANG ST 21,221 HOUGANG STREET 21 HDB PUBLIC SHELTERS SINGAPORE 530221,530221,1.35660452934466,103.883650622241,1,7,1,Maris Stella High School,8818.157022640307
751,JURONG WEST ST 73,751 JURONG WEST STREET 73 GEK POH VILLE SINGAPORE 640751,640751,1.34760958144611,103.699227740175,0,9,0,,18335.97251477664
478,PASIR RIS DR 4,478 PASIR RIS DRIVE 4 SINGAPORE 510478,510478,1.37449376842352,103.958958334109,0,7,0,,15613.555830723382
273,PASIR RIS ST 21,273 PASIR RIS STREET 21 SINGAPORE 510273,510273,1.36484627527981,103.964113174726,0,8,0,,15407.786062982936
738,PASIR RIS DR 10,738 PASIR RIS DRIVE 10 SINGAPORE 510738,510738,1.37918074333783,103.936553749218,0,3,0,,14184.650128420286
568,PASIR RIS ST 51,568 PASIR RIS STREET 51 SINGAPORE 510568,510568,1.36874938280848,103.948912804889,1,13,0,,14349.612258451927
557,PASIR RIS ST 51,557 PASIR RIS STREET 51 SINGAPORE 510557,510557,1.36702531507779,103.952134572584,0,12,0,,14499.267624337193
147,PASIR RIS ST 13,147 PASIR RIS STREET 13 SINGAPORE 510147,510147,1.36310057764065,103.962012302637,0,10,0,,15104.901740496063
724,PASIR RIS ST 72,724 PASIR RIS STREET 72 SINGAPORE 510724,510724,1.3809343990191,103.936234669952,0,3,0,,14307.150231125372
511,PASIR RIS ST 52,511 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510511,510511,1.37496053801206,103.943992724645,0,7,0,,14416.453550256092
457,PASIR RIS DR 4,457 PASIR RIS DRIVE 4 SINGAPORE 510457,510457,1.37183660981489,103.959469524587,0,8,0,,15469.133927519448
507,PASIR RIS ST 52,507 PASIR RIS STREET 52 ELIAS PARKS ESTATE SINGAPORE 510507,510507,1.37662680679937,103.94458886029,0,7,0,,14593.799346922751
605,ELIAS RD,605 ELIAS ROAD ELIAS VIEW SINGAPORE 510605,510605,1.37714407371089,103.94300000834,0,6,0,,14509.979026435327
531,SERANGOON NTH AVE 4,531 SERANGOON NORTH AVENUE 4 SINGAPORE 550531,550531,1.37481936231407,103.875125282456,0,10,2,"Holy Innocents' Primary School, Rosyth School",10422.253071924804
536,SERANGOON NTH AVE 4,536 SERANGOON NORTH AVENUE 4 SINGAPORE 550536,550536,1.3738757370708,103.875172781418,0,8,1,Rosyth School,10322.106674711762
534,SERANGOON NTH AVE 4,534 SERANGOON NORTH AVENUE 4 SINGAPORE 550534,550534,1.37421846169094,103.874578898537,0,9,2,"Holy Innocents' Primary School, Rosyth School",10342.351799205007
532,SERANGOON NTH AVE 4,532 SERANGOON NORTH AVENUE 4 SINGAPORE 550532,550532,1.3748688262284,103.874126764503,0,9,2,"Holy Innocents' Primary School, Rosyth School",10400.122479376409
535,SERANGOON NTH AVE 4,535 SERANGOON NORTH AVENUE 4 SINGAPORE 550535,550535,1.37380603093526,103.873980237636,0,9,2,"Holy Innocents' Primary School, Rosyth School",10281.52810180706
485A,TAMPINES AVE 9,485A TAMPINES AVENUE 9 SINGAPORE 520485,520485,1.35989315339663,103.955756570936,1,13,0,,14332.196694929866
385,TAMPINES ST 32,385 TAMPINES STREET 32 SINGAPORE 520385,520385,1.35496004375845,103.95852095013,1,13,0,,14272.025124171092
357,TAMPINES ST 33,357 TAMPINES STREET 33 SINGAPORE 520357,520357,1.35401954349057,103.961599844443,0,11,0,,14502.365149413314
856E,TAMPINES ST 82,856E TAMPINES STREET 82 HDB PUBLIC SHELTERS SINGAPORE 525856,525856,1.3527643658377,103.938706092437,0,11,1,St. Hilda's Primary School,12341.944037679556
328,TAMPINES ST 32,328 TAMPINES STREET 32 SINGAPORE 520328,520328,1.35316617534528,103.958287519034,0,11,0,,14141.123249303748
176,WOODLANDS ST 13,176 WOODLANDS STREET 13 SINGAPORE 730176,730176,1.43357858402054,103.778353455619,1,7,0,,18498.95298273968
423,ANG MO KIO AVE 3,423 ANG MO KIO AVENUE 3 CHENG SAN FIRE POST SINGAPORE 560423,560423,1.36876058776016,103.851771128044,1,9,2,"Catholic High School (Primary), Holy Innocents' Primary School",9411.044736385982
658,JLN TENAGA,658 JALAN TENAGA EUNOS DAMAI VILLE SINGAPORE 410658,410658,1.33355240428878,103.906516943919,1,6,0,,8226.171380214502
663,JLN DAMAI,663 JALAN DAMAI EUNOS DAMAI VILLE SINGAPORE 410663,410663,1.33475931734523,103.908709087727,1,6,0,,8497.387184689267
254,BISHAN ST 22,254 BISHAN STREET 22 SINGAPORE 570254,570254,1.36192324092535,103.842999164881,0,9,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8701.648791591351
248,BISHAN ST 22,248 BISHAN STREET 22 SINGAPORE 570248,570248,1.36139715643871,103.843281258825,0,10,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8640.140681204979
252,BISHAN ST 22,252 BISHAN STREET 22 SINGAPORE 570252,570252,1.36203988078612,103.843757579962,0,10,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8705.849807401884
253,BISHAN ST 22,253 BISHAN STREET 22 SINGAPORE 570253,570253,1.36224314715991,103.843102386534,0,9,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8735.785906621135
238,BISHAN ST 22,238 BISHAN STREET 22 SINGAPORE 570238,570238,1.35976080279004,103.844642640153,0,9,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8444.29804082311
14,JLN BT MERAH,14 JALAN BUKIT MERAH SINGAPORE 150014,150014,1.28786130507779,103.807648167533,0,6,0,,4887.798169939699
283,CHOA CHU KANG AVE 3,283 CHOA CHU KANG AVENUE 3 KEAT HONG TEMBUSU SINGAPORE 680283,680283,1.37970871614932,103.742871205952,1,7,0,,16083.213117896332
226,CHOA CHU KANG CTRL,226 CHOA CHU KANG CENTRAL SINGAPORE 680226,680226,1.38115995023886,103.745292702375,3,9,0,,15990.613205234511
41,CIRCUIT RD,41 CIRCUIT ROAD SINGAPORE 370041,370041,1.32720568580381,103.88626741965,3,7,2,"Kong Hwa School, Maris Stella High School",6158.04594040086
549,HOUGANG ST 51,549 HOUGANG STREET 51 SINGAPORE 530549,530549,1.37814103956038,103.891257788208,0,14,2,"Nan Chiau Primary School, Rosyth School",11351.761703186998
449,HOUGANG AVE 10,449 HOUGANG AVENUE 10 SINGAPORE 530449,530449,1.37878098243894,103.895153601863,0,15,1,Nan Chiau Primary School,11592.028990152961
717,JURONG WEST ST 71,717 JURONG WEST STREET 71 HDB PUBLIC SHELTERS SINGAPORE 640717,640717,1.34300945708877,103.697479925355,0,9,0,,18326.545528463324
858,JURONG WEST ST 81,858 JURONG WEST STREET 81 SINGAPORE 640858,640858,1.34828949021977,103.696205676966,0,8,0,,18675.226448176865
849,JURONG WEST ST 81,849 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640849,640849,1.34583873807476,103.691652319476,0,8,0,,19044.11008056905
184,PASIR RIS ST 11,184 PASIR RIS STREET 11 SINGAPORE 510184,510184,1.36523251393642,103.960283310204,0,11,0,,15089.409885200708
188,PASIR RIS ST 12,188 PASIR RIS STREET 12 SINGAPORE 510188,510188,1.36529812070636,103.959160173062,0,11,0,,14993.886510096938
535,PASIR RIS DR 1,535 PASIR RIS DRIVE 1 SINGAPORE 510535,510535,1.37052585413033,103.950190147686,1,10,0,,14586.453871678073
241,PASIR RIS ST 21,241 PASIR RIS STREET 21 SINGAPORE 510241,510241,1.37301618639189,103.962368251713,0,6,0,,15802.274179679927
204,PASIR RIS ST 21,204 PASIR RIS STREET 21 SINGAPORE 510204,510204,1.36749750148651,103.962384353702,0,8,0,,15427.315697395037
160,PASIR RIS ST 13,160 PASIR RIS STREET 13 SINGAPORE 510160,510160,1.36429559341709,103.962306880543,0,10,0,,15209.057112787754
604,ELIAS RD,604 ELIAS ROAD ELIAS VIEW SINGAPORE 510604,510604,1.37624527808676,103.943264774803,0,7,0,,14459.667831330506
712,PASIR RIS ST 72,712 PASIR RIS STREET 72 SINGAPORE 510712,510712,1.38223062076004,103.938183410003,0,3,0,,14558.45034094961
780,PASIR RIS ST 71,780 PASIR RIS STREET 71 SINGAPORE 510780,510780,1.37357662492441,103.937791292514,0,6,0,,13821.779542569444
531,PASIR RIS DR 1,531 PASIR RIS DRIVE 1 SINGAPORE 510531,510531,1.37136157858945,103.950398439602,1,10,0,,14665.183929008374
517,SERANGOON NTH AVE 4,517 SERANGOON NORTH AVENUE 4 SINGAPORE 550517,550517,1.37132342766086,103.874085635267,0,9,2,"Holy Innocents' Primary School, Rosyth School",10016.947489175504
326,SERANGOON AVE 3,326 SERANGOON AVENUE 3 SINGAPORE 550326,550326,1.35035198508251,103.868996990604,1,9,2,"Kuo Chuan Presbyterian Primary School, Maris Stella High School",7617.797385443333
506A,SERANGOON NTH AVE 4,506A SERANGOON NORTH AVENUE 4 SINGAPORE 551506,551506,1.37302429036592,103.875829212325,0,8,1,Rosyth School,10249.645758883911
230E,TAMPINES ST 24,230E TAMPINES STREET 24 SINGAPORE 528230,528230,1.35609173314841,103.951045423001,1,16,1,St. Hilda's Primary School,13660.092686250457
174,WOODLANDS ST 13,174 WOODLANDS STREET 13 SINGAPORE 730174,730174,1.43333288494876,103.777755663812,1,7,0,,18503.741167762484
233,YISHUN ST 21,233 YISHUN STREET 21 SINGAPORE 760233,760233,1.43494883445469,103.83815958338,0,8,1,Chongfu School,16835.79749993502
663A,YISHUN AVE 4,663A YISHUN AVENUE 4 SINGAPORE 761663,761663,1.42014040330851,103.839692516009,0,9,0,,15180.593643950273
793,YISHUN RING RD,793 YISHUN RING ROAD KHATIB VALE SINGAPORE 760793,760793,1.42050989660959,103.83186338017,1,8,0,,15320.860172274173
631,YISHUN ST 61,631 YISHUN STREET 61 SINGAPORE 760631,760631,1.41835313714077,103.838412790486,0,9,0,,14995.694664535487
848,YISHUN ST 81,848 YISHUN STREET 81 KHATIB CENTRAL SINGAPORE 760848,760848,1.41624345017653,103.835248985224,1,8,0,,14800.91091205723
629,BEDOK RESERVOIR RD,629 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470629,470629,1.33439908281466,103.914501162624,1,8,0,,8964.744304749507
246,BISHAN ST 22,246 BISHAN STREET 22 SINGAPORE 570246,570246,1.36067416170778,103.843353629778,0,10,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8559.34710532204
280,CHOA CHU KANG AVE 3,280 CHOA CHU KANG AVENUE 3 SINGAPORE 680280,680280,1.3808318992022,103.74293968344,2,9,0,,16160.332817458873
409,CHOA CHU KANG AVE 3,409 CHOA CHU KANG AVENUE 3 KEAT HONG LAUREL SINGAPORE 680409,680409,1.38112967018954,103.741877152961,1,8,0,,16270.62463390466
412,CHOA CHU KANG AVE 3,412 CHOA CHU KANG AVENUE 3 KEAT HONG LAUREL SINGAPORE 680412,680412,1.38180972459048,103.742381573149,3,8,0,,16279.042544838514
425,CHOA CHU KANG AVE 4,425 CHOA CHU KANG AVENUE 4 KEAT HONG LAUREL SINGAPORE 680425,680425,1.38121893045435,103.739482403988,0,6,0,,16477.378296609786
608,CHOA CHU KANG ST 62,608 CHOA CHU KANG STREET 62 SINGAPORE 680608,680608,1.39846759912749,103.744645761889,1,5,0,,17396.416461110854
442,HOUGANG AVE 8,442 HOUGANG AVENUE 8 SINGAPORE 530442,530442,1.37925189898679,103.893162046133,1,15,1,Nan Chiau Primary School,11548.954238020358
220,HOUGANG ST 21,220 HOUGANG STREET 21 KOVAN GREEN SINGAPORE 530220,530220,1.35693439635221,103.884512515118,1,6,0,,8890.86196582794
831,HOUGANG CTRL,831 HOUGANG CENTRAL SINGAPORE 530831,530831,1.37131564445886,103.889932276881,1,10,1,Rosyth School,10596.613048089066
558,HOUGANG ST 51,558 HOUGANG STREET 51 SINGAPORE 530558,530558,1.38049481873122,103.889760539985,1,15,2,"Nan Chiau Primary School, Rosyth School",11530.745837942957
244,PASIR RIS ST 21,244 PASIR RIS STREET 21 SINGAPORE 510244,510244,1.37145484462509,103.963382896053,0,7,0,,15783.032899179723
221,PASIR RIS ST 21,221 PASIR RIS STREET 21 SINGAPORE 510221,510221,1.37019473534464,103.961614666613,0,9,0,,15541.87276251043
266,PASIR RIS ST 21,266 PASIR RIS STREET 21 SINGAPORE 510266,510266,1.3661338285701,103.963882577863,0,8,0,,15470.907647762353
137,PASIR RIS ST 11,137 PASIR RIS STREET 11 SINGAPORE 510137,510137,1.36515883327775,103.95723054886,0,11,0,,14813.73667970748
651,PASIR RIS DR 10,651 PASIR RIS DRIVE 10 SINGAPORE 510651,510651,1.37909887619243,103.938291307224,0,4,0,,14307.46875544434
530,SERANGOON NTH AVE 4,530 SERANGOON NORTH AVENUE 4 SINGAPORE 550530,550530,1.37339499084047,103.872462890152,0,9,2,"Holy Innocents' Primary School, Rosyth School",10197.262191746215
491C,TAMPINES ST 45,491C TAMPINES STREET 45 SINGAPORE 522491,522491,1.36210016949586,103.95490902637,0,13,0,,14402.470790704336
324,TAMPINES ST 32,324 TAMPINES STREET 32 SINGAPORE 520324,520324,1.35238834231733,103.959443360689,0,10,0,,14202.79098496221
292,YISHUN ST 22,292 YISHUN STREET 22 SINGAPORE 760292,760292,1.43672478418958,103.836966390282,0,8,1,Chongfu School,17044.543896485306
645A,YISHUN ST 61,645A YISHUN STREET 61 SINGAPORE 761645,761645,1.42217797659502,103.83859814121,0,10,1,Chongfu School,15417.13497542512
611,BEDOK RESERVOIR RD,611 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470611,470611,1.33101555033747,103.915165583026,0,9,0,,8794.46484764093
648,JLN TENAGA,648 JALAN TENAGA SINGAPORE 410648,410648,1.33231453771743,103.905520202093,1,6,0,,8051.815887437606
659,JLN TENAGA,659 JALAN TENAGA EUNOS DAMAI VILLE SINGAPORE 410659,410659,1.33433246206686,103.906386015918,1,5,0,,8273.62543386854
267,BISHAN ST 24,267 BISHAN STREET 24 SINGAPORE 570267,570267,1.35763464029646,103.842813287198,0,9,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8230.118544591958
269,BISHAN ST 24,269 BISHAN STREET 24 SINGAPORE 570269,570269,1.35688865638722,103.842673876424,0,8,3,"Ai Tong School, Catholic High School (Primary), Kuo Chuan Presbyterian Primary School",8149.584246849137
244,BISHAN ST 22,244 BISHAN STREET 22 SINGAPORE 570244,570244,1.36040959224239,103.844372434323,0,10,4,"Ai Tong School, Catholic High School (Primary), CHIJ St. Nicholas Girls' School, Kuo Chuan Presbyterian Primary School",8518.876184278593
281,CHOA CHU KANG AVE 3,281 CHOA CHU KANG AVENUE 3 KEAT HONG TEMBUSU SINGAPORE 680281,680281,1.38032442970476,103.74259978067,1,7,0,,16151.131899285772
411,CHOA CHU KANG AVE 3,411 CHOA CHU KANG AVENUE 3 KEAT HONG LAUREL SINGAPORE 680411,680411,1.38105980228791,103.741260166437,1,7,0,,16316.90474211064
413,CHOA CHU KANG AVE 3,413 CHOA CHU KANG AVENUE 3 KEAT HONG LAUREL SINGAPORE 680413,680413,1.38132792158886,103.742568460559,3,8,0,,16227.843358194768
345,CHOA CHU KANG LOOP,345 CHOA CHU KANG LOOP SINGAPORE 680345,680345,1.38280878340153,103.744790220928,3,8,0,,16155.84163262803
552,CHOA CHU KANG ST 52,552 CHOA CHU KANG STREET 52 SINGAPORE 680552,680552,1.39461061740799,103.742663804267,0,8,0,,17239.32708371996
511,CHOA CHU KANG ST 51,511 CHOA CHU KANG STREET 51 SINGAPORE 680511,680511,1.38933738267797,103.740876076316,0,8,0,,16969.906436748464
341,CHOA CHU KANG LOOP,341 CHOA CHU KANG LOOP SINGAPORE 680341,680341,1.38435516978372,103.746146014182,3,8,0,,16163.625322099353
412,EUNOS RD 5,412 EUNOS ROAD 5 SINGAPORE 400412,400412,1.31831563774111,103.899024728378,1,9,1,Kong Hwa School,6512.701945916729
413,EUNOS RD 5,413 EUNOS ROAD 5 SINGAPORE 400413,400413,1.31851757833444,103.898787544418,0,9,1,Kong Hwa School,6504.488317050097
556,HOUGANG ST 51,556 HOUGANG STREET 51 SINGAPORE 530556,530556,1.3797347301581,103.890205700216,1,15,2,"Nan Chiau Primary School, Rosyth School",11470.735376162898
557,HOUGANG ST 51,557 HOUGANG STREET 51 SINGAPORE 530557,530557,1.37994979000929,103.89043869276,1,15,2,"Nan Chiau Primary School, Rosyth School",11502.634712147177
559,HOUGANG ST 51,559 HOUGANG STREET 51 SINGAPORE 530559,530559,1.38002721050134,103.889496326083,0,15,2,"Nan Chiau Primary School, Rosyth School",11471.582162372355
731,JURONG WEST ST 72,731 JURONG WEST STREET 72 HDB PUBLIC SHELTERS SINGAPORE 640731,640731,1.34549617797228,103.698708059871,0,9,0,,18300.387726241475
487,PASIR RIS DR 4,487 PASIR RIS DRIVE 4 SINGAPORE 510487,510487,1.37494128665342,103.96059003892,0,6,0,,15784.60807862777
216,PASIR RIS ST 21,216 PASIR RIS STREET 21 SINGAPORE 510216,510216,1.36902277185274,103.960913196589,0,9,0,,15400.28444966152
149,PASIR RIS ST 13,149 PASIR RIS STREET 13 SINGAPORE 510149,510149,1.36155035352404,103.962008512252,0,11,0,,15004.999530707812
240,PASIR RIS ST 21,240 PASIR RIS STREET 21 SINGAPORE 510240,510240,1.37336872347599,103.962796974808,0,6,0,,15863.978016155512
711,PASIR RIS ST 72,711 PASIR RIS STREET 72 SINGAPORE 510711,510711,1.38172033104503,103.93811088156,0,3,0,,14510.62903287841
717,PASIR RIS ST 72,717 PASIR RIS STREET 72 SINGAPORE 510717,510717,1.38262059331192,103.936631122283,0,3,0,,14477.531876820703
486C,TAMPINES AVE 9,486C TAMPINES AVENUE 9 SINGAPORE 522486,522486,1.35886425463447,103.957299555489,1,12,0,,14405.00516638639
502,TAMPINES CTRL 1,502 TAMPINES CENTRAL 1 TAMPINES HEART SINGAPORE 520502,520502,1.35641014489862,103.945141459551,2,13,1,St. Hilda's Primary School,13155.414254496602
